,miou_model1,miou_model2,img_names
466,0.6124186373340998,0.6128593714232705,im_rsat2_ar_20130614223435_00105110_l_1920_576_192.tif
467,0.6178888468874764,0.6180415912274438,im_rsat2_ar_20130614223435_00105110_l_1920_672_192.tif
468,0.7165727707369639,0.7153794406967866,im_rsat2_ar_20130614223435_00105110_l_1920_768_192.tif
469,0.5616780274625156,0.5627588592719444,im_rsat2_ar_20130614223435_00105110_l_1920_864_192.tif
470,0.824926766670234,0.8259618314429097,im_rsat2_ar_20130614223435_00105110_l_2016_480_192.tif
471,0.6496252404912342,0.6501359931222279,im_rsat2_ar_20130614223435_00105110_l_2016_576_192.tif
472,0.7022121131237514,0.7000560549395708,im_rsat2_ar_20130614223435_00105110_l_2016_672_192.tif
473,0.7866064137443793,0.7839569086913831,im_rsat2_ar_20130614223435_00105110_l_2016_768_192.tif
474,0.6116432177589447,0.6065658729017087,im_rsat2_ar_20130614223435_00105110_l_2016_864_192.tif
475,0.4850124787515064,0.4852294926470375,im_rsat2_ar_20130614223435_00105110_l_2112_480_192.tif
476,0.48871527837904544,0.4888509120669083,im_rsat2_ar_20130614223435_00105110_l_2112_576_192.tif
477,0.7515051342929715,0.7612255824504925,im_rsat2_ar_20130614223435_00105110_l_2112_672_192.tif
478,0.5007765033780838,0.4994820928031429,im_rsat2_ar_20130614223435_00105110_l_960_480_192.tif
